temperature,humidity,wind_speed,pm25,pm10,no2,so2,co,o3,main_pollutant,aqi
27.7,71.2,11.49,4.2,26.2,11.4,2.1,0.25,59.8,O3,58.8
19.5,33.0,13.77,32.8,55.8,8.9,5.0,0.51,23.7,PM10,56.9
12.0,61.7,3.03,92.5,151.5,39.9,19.3,0.31,2.0,PM2.5,213.4
8.3,56.2,5.27,39.3,75.2,10.6,6.3,0.82,40.8,PM10,75.7
26.8,85.8,15.7,3.0,5.0,13.9,4.0,0.41,76.6,O3,75.6
29.8,78.9,15.18,7.1,19.2,12.1,3.5,0.25,66.2,O3,66.8
19.6,74.9,5.09,59.7,128.5,18.6,3.7,0.66,51.7,PM10,113.4
14.4,58.4,4.32,190.9,299.5,29.2,10.3,0.52,34.8,PM2.5,356.9
19.3,87.3,6.51,61.5,94.5,28.6,2.4,0.31,61.5,PM2.5,98.7
25.5,40.0,9.64,3.1,25.6,8.8,4.0,0.39,16.3,PM10,26.2
12.2,73.4,4.89,86.9,98.7,10.3,13.1,0.51,39.0,PM2.5,186.0
40.7,46.4,5.57,47.8,89.3,8.2,5.4,1.02,43.4,PM10,89.8
13.5,74.8,3.85,300.8,523.5,20.0,6.0,0.69,2.0,PM10,456.2
32.7,67.8,1.97,45.5,99.8,19.1,7.1,0.9,83.3,PM10,102.8
16.8,61.2,1.16,391.9,600.0,54.2,25.9,0.73,16.8,PM10,500.0
40.3,36.6,7.58,74.9,129.2,22.6,3.8,0.76,73.4,PM2.5,152.2
14.6,62.6,5.58,44.4,81.8,16.5,4.9,0.86,52.2,PM10,82.2
17.7,32.5,12.55,14.4,41.3,8.0,3.8,0.22,38.7,PM10,37.9
10.3,73.7,7.93,9.0,30.3,19.3,5.0,0.9,5.9,CO,43.2
36.7,32.9,3.38,79.5,106.9,9.9,15.1,1.03,96.9,PM2.5,165.1
22.2,42.0,8.9,41.5,71.3,13.6,8.0,0.67,2.0,PM10,75.5
31.9,81.2,10.19,16.0,41.0,8.8,2.8,0.28,58.5,O3,60.6
34.3,51.5,7.8,21.3,36.9,41.9,4.0,0.59,105.8,O3,112.1
41.4,51.9,10.86,50.2,106.9,12.3,5.4,0.72,104.5,O3,108.3
38.8,42.8,9.97,22.5,55.8,17.5,2.8,0.31,44.4,PM10,55.6
33.3,100.0,15.9,3.0,10.8,7.6,4.8,0.47,86.6,O3,87.7
21.4,54.5,3.77,67.9,91.1,11.7,3.9,0.7,16.8,PM2.5,125.7
25.5,83.6,12.93,17.4,20.2,11.0,7.1,0.52,26.5,PM2.5,30.6
27.3,80.4,6.91,13.2,39.2,8.4,6.1,0.47,62.1,O3,64.6
27.1,90.3,10.9,13.5,24.8,8.9,5.0,0.38,21.7,PM10,24.2
28.5,49.5,7.95,49.2,61.5,20.7,18.8,0.46,30.1,PM2.5,83.1
16.9,51.8,0.65,228.2,367.5,75.6,22.8,0.76,28.7,PM2.5,383.5
24.6,75.1,20.49,6.3,12.4,7.7,2.3,0.26,49.9,O3,55.8
33.2,45.4,9.6,44.6,101.0,13.1,6.8,0.35,50.9,PM10,98.0
22.6,68.7,6.94,32.5,37.2,23.7,4.4,0.53,34.0,PM2.5,49.9
25.4,85.1,12.94,12.7,19.4,9.4,2.8,0.27,21.6,O3,19.2
6.1,61.5,0.32,292.1,480.5,29.5,8.8,1.95,2.0,PM10,426.6
38.6,16.7,7.4,42.9,83.7,11.8,2.7,0.69,32.9,PM10,82.1
17.6,52.7,6.74,29.1,65.8,19.8,10.0,0.39,66.6,O3,62.2
41.9,44.8,5.66,105.2,153.5,20.3,10.2,0.94,71.0,PM2.5,253.7
16.6,42.8,6.21,34.1,45.1,11.2,2.6,0.57,41.9,PM2.5,57.2
36.0,41.0,12.43,22.0,55.4,17.4,2.7,0.4,82.4,O3,83.8
28.3,82.4,9.72,15.9,36.8,9.1,2.6,0.4,42.1,O3,38.6
27.4,50.7,9.15,87.8,136.0,6.5,3.7,0.46,66.7,PM2.5,193.2
17.6,35.5,1.67,173.3,265.3,25.2,6.1,0.61,55.4,PM2.5,341.8
4.8,82.7,4.62,98.6,158.2,12.7,13.1,0.61,2.0,PM2.5,217.0
41.0,49.2,5.63,32.4,79.5,28.1,8.3,0.32,83.6,O3,78.3
12.3,83.0,4.53,357.2,488.1,20.7,10.1,0.94,37.5,PM2.5,440.2
24.8,51.0,9.17,29.4,85.6,6.4,2.4,0.36,23.5,PM10,88.4
25.2,49.3,9.9,27.3,62.3,19.9,6.2,0.55,90.5,O3,88.8
40.2,35.4,9.0,23.6,49.5,22.1,3.3,0.45,85.2,O3,88.5
24.0,30.7,13.74,6.3,22.8,8.7,3.0,0.37,19.0,PM10,25.1
34.6,35.3,8.63,32.7,54.1,21.4,7.3,0.8,55.0,O3,47.7
22.0,86.0,12.41,19.7,47.0,8.6,2.8,0.29,25.2,PM10,49.8
15.4,68.0,5.59,84.3,143.2,17.7,4.5,2.13,70.9,PM2.5,177.5
20.4,61.7,8.82,50.5,84.2,6.6,3.0,0.54,21.0,PM10,86.3
17.6,66.4,5.39,128.0,221.5,12.0,5.0,0.47,50.6,PM2.5,300.1
30.2,34.3,8.59,22.0,62.3,12.9,6.5,0.3,28.6,PM10,59.3
28.9,52.9,9.35,34.3,66.8,7.1,5.6,0.36,91.9,O3,87.1
27.3,83.6,17.09,11.4,17.6,5.5,3.4,0.36,63.5,O3,63.3
11.9,61.5,2.8,166.6,260.3,72.8,5.8,0.76,44.3,PM2.5,339.0
36.6,35.7,14.36,3.0,25.5,8.4,2.7,0.3,65.9,O3,61.6
15.8,53.1,4.04,207.6,370.9,9.3,8.6,1.18,35.6,PM2.5,370.2
37.7,51.8,8.98,14.9,51.2,14.3,2.5,0.35,4.4,PM10,50.8
13.9,59.4,0.2,391.1,381.7,34.9,10.6,1.44,46.1,PM2.5,464.2
28.5,56.0,11.6,46.1,84.5,11.0,2.9,0.39,52.0,PM10,84.9
25.6,72.8,17.86,3.0,18.9,8.7,3.5,0.32,13.3,PM10,14.8
37.6,63.1,9.64,36.6,62.6,24.6,3.1,0.42,65.4,O3,68.6
42.9,41.0,9.99,44.9,90.2,12.9,4.7,0.52,36.9,PM10,86.8
46.8,58.3,9.71,18.6,20.3,16.3,4.0,0.49,114.6,O3,117.4
23.2,69.9,15.54,18.3,38.8,13.5,2.0,0.39,44.6,O3,42.7
34.9,39.9,7.8,15.7,45.1,12.0,11.9,0.4,57.0,O3,56.0
25.7,35.9,4.41,52.6,83.8,45.6,9.9,0.68,60.6,PM2.5,88.0
37.4,41.8,9.73,22.4,67.0,12.9,5.8,0.29,48.6,PM10,63.1
29.3,48.9,9.29,48.1,81.3,15.6,4.3,0.35,46.2,PM10,79.3
26.1,64.0,10.1,20.1,39.3,20.1,3.1,0.47,36.7,PM10,36.9
17.5,51.5,4.92,60.0,95.7,14.6,13.4,0.47,16.1,PM2.5,101.3
24.3,35.7,10.89,19.5,25.8,11.4,3.6,0.3,26.1,PM2.5,28.6
15.3,60.7,5.12,163.3,256.8,19.4,5.7,0.45,32.7,PM2.5,327.1
30.0,51.8,14.7,31.0,77.3,14.3,5.2,0.27,42.7,PM10,72.9
37.2,55.8,10.42,36.0,61.9,9.7,4.3,0.25,67.7,O3,65.9
26.8,59.7,6.21,22.4,59.9,20.1,5.6,0.33,15.2,PM10,61.2
30.2,41.8,3.95,123.0,191.3,19.3,4.5,0.57,28.1,PM2.5,306.2
24.6,50.6,8.65,111.9,191.3,8.5,9.0,0.54,46.9,PM2.5,267.5
27.1,55.3,4.91,19.2,51.6,16.1,6.2,0.83,65.4,O3,59.5
34.7,28.8,5.8,141.3,219.4,62.1,2.8,0.57,50.0,PM2.5,315.9
12.2,89.6,6.03,44.8,96.2,21.6,5.4,0.32,22.8,PM10,93.4
30.5,55.9,6.26,39.8,62.0,15.6,10.1,0.61,51.6,PM2.5,64.0
15.8,52.1,4.86,67.3,75.1,8.4,4.3,0.44,36.3,PM2.5,128.1
29.8,87.8,13.02,11.3,21.2,15.2,3.9,0.53,91.0,O3,85.7
39.0,76.3,6.73,36.9,69.3,7.1,4.2,0.49,75.0,O3,74.1
15.3,68.2,3.71,40.4,58.5,39.3,4.2,0.35,17.6,PM2.5,68.8
26.8,79.8,17.28,10.0,14.9,11.6,5.9,0.25,53.3,O3,50.1
15.6,42.7,7.16,34.9,47.7,18.7,12.7,0.56,38.1,PM2.5,61.8
8.9,71.0,3.72,52.2,66.2,10.7,5.3,0.86,2.0,PM2.5,92.8
20.5,44.3,4.55,6.0,21.5,8.4,24.4,1.8,2.0,CO,88.3
21.7,60.3,3.44,115.1,209.3,30.4,22.9,1.28,59.2,PM2.5,289.5
37.3,29.8,2.39,107.5,199.7,18.9,7.9,0.97,36.1,PM2.5,258.0
25.8,69.7,13.6,5.0,26.5,12.1,7.4,0.31,74.9,O3,70.7
26.0,53.2,10.8,9.2,33.5,11.1,2.7,0.74,55.3,O3,58.7
19.2,68.1,3.12,61.7,82.5,22.7,6.1,1.39,36.0,PM2.5,99.3
41.5,27.2,6.06,39.4,84.0,16.9,4.8,0.68,61.9,PM10,79.1
36.7,33.6,11.25,32.6,48.9,7.1,4.3,0.43,50.0,PM2.5,56.9
16.0,66.5,1.63,90.9,140.3,8.5,15.0,1.11,2.0,PM10,124.1
35.1,34.5,7.7,55.1,96.4,10.8,3.1,0.7,46.1,PM10,103.4
20.0,72.2,2.04,97.8,117.5,32.1,9.2,0.91,3.4,PM2.5,217.4
19.4,73.7,6.28,96.6,139.3,16.4,11.6,0.55,60.3,PM2.5,224.1
12.1,68.1,3.38,35.2,73.3,17.2,11.7,0.86,41.2,PM10,72.7
26.2,43.2,8.92,15.0,29.2,10.6,5.0,0.55,41.4,O3,32.8
44.2,45.3,3.86,75.1,121.3,13.2,12.1,0.75,75.8,PM2.5,153.8
27.8,59.3,3.16,68.2,96.3,43.0,7.8,0.86,74.3,PM2.5,121.7
39.3,32.5,5.92,86.2,190.7,25.0,2.8,0.57,7.6,PM2.5,177.4
34.9,21.8,10.14,75.8,130.1,7.4,4.0,0.36,51.7,PM2.5,158.6
37.0,53.5,11.49,21.1,54.1,16.7,2.7,0.28,53.3,PM10,57.3
39.2,40.3,6.58,9.0,22.3,39.3,19.5,0.98,62.3,O3,61.0
12.9,63.7,5.09,102.4,186.5,30.0,4.1,0.48,15.7,PM2.5,245.1
28.7,100.0,21.39,3.0,19.4,7.7,4.1,0.23,65.2,O3,65.5
16.1,69.6,4.48,179.6,317.2,14.7,5.3,1.72,57.3,PM2.5,346.6
20.4,69.8,9.92,20.5,53.2,24.8,4.8,0.27,35.3,PM10,59.6
29.5,60.2,14.8,5.6,5.0,8.8,2.3,0.29,75.7,O3,77.0
8.5,65.8,3.96,173.4,263.1,18.1,4.3,0.52,36.4,PM2.5,345.7
17.6,74.7,3.14,51.6,102.9,25.1,3.5,0.72,29.4,PM10,100.2
21.1,38.1,12.8,34.3,66.2,7.0,8.9,0.48,44.3,PM10,61.0
45.8,35.5,5.18,32.8,54.5,9.0,9.3,1.15,61.4,O3,60.2
10.9,61.9,4.13,212.8,350.9,10.3,6.0,0.88,41.2,PM2.5,374.2
23.3,52.5,6.12,81.5,151.7,20.5,20.9,0.57,68.7,PM2.5,177.2
5.0,74.6,2.84,170.8,369.4,32.8,44.1,1.15,42.2,PM2.5,339.7
25.8,71.9,7.73,35.4,61.8,10.4,4.2,0.33,53.1,PM10,70.4
28.9,47.7,7.8,11.9,27.0,12.5,2.3,0.42,80.7,O3,78.0
17.9,76.4,4.1,159.6,270.1,36.8,16.0,0.58,32.9,PM2.5,327.2
9.6,72.5,0.76,290.5,381.4,62.4,9.4,1.52,45.7,PM2.5,417.4
11.5,57.1,2.94,94.1,188.1,17.4,8.6,0.79,5.3,PM2.5,212.8
36.3,15.9,7.51,29.3,67.8,13.7,6.7,0.41,73.2,O3,72.0
10.0,69.4,4.4,78.5,126.0,11.6,4.2,0.37,40.9,PM2.5,159.3
34.3,73.3,11.85,6.3,21.0,11.3,3.9,0.4,49.0,O3,46.2
18.0,65.1,2.88,37.7,69.2,21.4,6.8,0.44,48.9,PM10,72.3
30.8,55.9,6.7,16.9,37.9,13.9,10.2,0.25,51.2,O3,52.0
20.1,30.8,10.95,14.8,41.3,20.3,4.6,0.87,82.8,O3,84.5
27.4,38.4,10.18,14.7,52.1,17.4,3.9,0.32,54.3,O3,44.6
27.0,87.8,9.25,11.7,28.4,16.4,4.7,0.69,2.0,CO,39.4
34.1,45.5,8.62,10.0,12.1,16.4,2.9,0.26,25.4,O3,22.1
27.3,86.7,14.42,13.8,20.9,7.1,4.5,0.35,47.7,O3,52.9
39.0,48.0,13.84,38.2,84.7,17.4,2.8,0.37,24.2,PM10,79.9
36.8,52.6,10.42,11.1,23.9,14.2,2.4,0.31,55.3,O3,50.2
10.6,74.4,4.4,47.2,66.6,29.7,3.8,0.98,49.0,PM2.5,76.6
29.7,60.3,7.48,32.3,65.7,15.3,2.1,0.48,71.7,O3,73.3
44.1,39.2,6.83,54.4,85.8,21.2,6.1,0.55,86.3,PM2.5,95.2
11.3,67.8,3.36,186.8,263.4,29.0,14.4,0.67,2.0,PM2.5,350.8
43.9,37.8,8.74,17.0,48.5,7.5,3.0,0.63,88.9,O3,86.3
33.8,41.6,2.88,29.8,58.4,10.4,5.3,0.36,61.5,O3,66.4
25.7,47.7,7.25,42.8,97.5,12.4,2.9,0.55,104.8,O3,105.6
25.5,75.8,14.46,13.5,23.8,20.7,11.6,0.34,32.5,O3,31.6
18.5,55.8,7.98,38.8,74.5,13.9,5.2,0.34,55.8,PM10,78.2
16.5,41.4,4.48,38.4,86.1,7.3,2.5,1.03,20.0,PM10,88.5
37.1,37.9,8.1,36.7,82.6,19.5,14.2,0.31,42.9,PM10,85.4
36.4,49.4,9.22,14.0,34.8,15.6,3.3,0.32,77.2,O3,81.1
13.0,64.3,8.54,54.2,101.6,9.4,2.6,1.03,2.0,PM10,97.1
15.2,70.7,2.86,34.9,79.1,24.9,13.4,2.28,7.1,CO,104.3
25.7,51.4,9.97,9.3,21.7,10.9,3.8,0.31,50.4,PM10,18.5
5.9,60.8,3.96,132.8,224.4,15.1,14.8,0.56,9.5,PM2.5,307.1
34.3,20.7,10.11,54.5,78.0,12.3,3.7,0.5,62.3,PM2.5,94.4
12.7,75.5,6.33,38.5,93.2,6.6,8.0,0.8,34.5,PM10,97.6
16.8,69.5,0.2,500.0,600.0,30.2,31.6,0.88,29.1,PM2.5,500.0
24.0,62.5,3.09,87.3,166.6,42.0,11.5,0.6,2.0,PM2.5,191.2
24.9,34.6,8.02,51.1,82.4,6.8,3.6,0.44,48.9,PM2.5,79.7
24.6,60.1,11.29,37.4,52.5,6.9,2.9,0.24,65.7,O3,69.0
26.3,49.2,7.03,28.7,69.1,25.9,4.4,0.26,58.1,PM10,66.1
41.7,42.8,6.29,55.5,80.1,13.7,4.4,1.08,19.7,PM2.5,90.4
14.4,70.9,3.85,65.4,137.3,32.7,14.6,0.53,16.7,PM10,128.8
38.5,24.1,5.55,37.6,79.4,14.8,10.0,0.48,82.3,O3,81.9
33.6,49.5,5.38,66.3,121.2,18.7,4.5,0.29,89.3,PM2.5,121.2
16.8,62.8,9.15,25.2,53.9,10.9,4.0,0.56,35.0,PM10,54.4
9.9,61.3,4.92,93.0,80.2,37.2,3.8,0.27,2.0,PM2.5,210.8
35.8,47.2,6.55,88.7,164.3,16.3,3.0,0.29,38.8,PM2.5,194.7
18.0,58.1,1.25,188.8,329.1,46.5,14.0,1.36,16.6,PM2.5,348.3
41.0,58.0,2.5,114.0,195.0,7.8,11.2,0.64,67.3,PM2.5,284.0
31.5,65.1,14.81,5.0,7.9,6.3,2.2,0.3,52.6,O3,50.2
33.4,39.8,3.7,83.0,162.9,15.8,19.8,1.14,42.6,PM2.5,178.2
40.0,49.3,0.2,162.8,322.7,81.3,21.0,2.73,14.1,PM2.5,334.8
33.9,47.8,13.69,10.3,31.0,12.3,2.3,0.27,28.1,PM10,30.7
35.0,49.8,8.36,3.8,15.3,22.4,8.8,0.89,65.4,O3,65.9
21.0,35.7,5.99,17.7,51.0,29.1,4.4,1.08,31.7,NO2,36.6
34.3,58.7,4.13,62.1,104.0,22.7,20.6,0.61,48.7,PM2.5,95.3
29.3,51.8,14.6,28.6,66.2,16.4,3.9,0.7,18.8,PM10,66.8
21.9,59.4,9.97,46.8,80.4,13.4,3.7,0.42,72.8,PM10,81.9
36.2,31.6,7.61,23.6,45.1,13.7,5.6,0.39,2.0,PM10,49.5
27.2,92.9,8.87,11.8,21.9,8.2,5.1,0.28,86.8,O3,81.3
40.2,69.7,9.17,32.2,52.4,26.8,12.3,0.34,74.0,O3,76.1
20.2,63.3,9.1,44.2,71.7,12.8,8.0,0.35,24.5,PM2.5,68.3
19.3,35.2,6.18,49.0,85.9,9.4,12.4,0.67,29.3,PM10,91.2
11.0,65.8,3.74,107.8,179.3,21.3,8.0,0.76,22.7,PM2.5,256.4
17.9,39.4,4.95,14.3,24.1,12.3,7.6,1.01,50.8,PM10,27.0
37.4,24.6,11.33,52.4,93.2,12.5,2.8,0.49,55.9,PM10,99.0
30.8,92.1,10.79,3.0,19.7,9.7,3.9,0.29,85.8,O3,85.4
29.4,72.5,12.49,23.9,60.1,9.4,6.8,0.59,19.4,PM10,57.5
17.8,63.7,5.51,54.8,84.6,7.3,13.9,0.5,54.5,PM2.5,90.3
27.9,68.5,8.84,5.5,20.7,20.7,2.6,0.3,70.2,O3,75.2
29.0,79.0,12.2,25.2,45.7,9.2,3.4,0.47,24.0,PM10,49.1
12.6,54.7,0.82,278.5,514.3,32.1,4.8,1.51,35.7,PM10,452.9
35.9,48.8,6.24,35.9,66.8,16.6,11.4,0.79,58.6,PM10,73.5
12.5,80.3,3.67,50.6,120.6,13.8,9.6,1.03,42.0,PM10,113.7
26.8,86.4,10.57,14.9,41.1,10.5,6.2,0.48,51.8,O3,52.2
34.9,56.9,8.9,15.4,29.3,9.8,2.7,0.29,53.8,O3,56.1
24.6,63.1,16.56,14.4,13.7,8.0,4.0,0.47,39.4,O3,33.9
12.6,73.3,3.93,49.7,78.9,30.1,6.1,0.58,26.9,PM2.5,87.1
13.8,61.2,5.42,96.2,142.8,15.1,7.6,0.78,12.9,PM2.5,215.8
22.9,80.9,16.57,3.0,6.5,7.2,3.5,0.39,25.5,O3,26.6
10.8,75.1,4.88,54.7,110.6,23.1,6.8,0.68,22.0,PM10,110.2
16.3,73.5,4.47,43.3,63.2,7.8,6.0,0.43,52.0,PM2.5,69.6
15.8,58.3,0.87,334.9,501.6,22.5,11.9,2.88,12.6,PM10,438.8
24.6,41.3,4.18,32.7,65.5,13.7,5.1,0.49,59.6,PM10,65.4
24.4,79.2,4.78,41.7,59.3,21.8,10.0,0.32,2.0,PM2.5,71.7
35.2,70.0,6.62,114.3,204.1,7.2,3.2,0.44,38.4,PM2.5,283.4
17.3,61.3,1.37,326.8,482.0,29.7,16.7,1.06,47.0,PM2.5,431.9
40.8,42.0,9.24,33.5,58.8,9.9,9.7,0.42,99.1,O3,95.0
25.2,46.8,6.81,17.0,48.6,18.1,9.1,0.71,58.7,O3,54.3
29.5,86.2,16.52,3.5,11.7,14.0,3.9,0.34,35.7,O3,39.0
9.9,61.6,2.9,76.9,145.4,39.4,3.6,0.54,57.0,PM2.5,155.7
15.1,64.5,6.86,49.9,102.4,22.8,8.3,0.42,40.4,PM10,105.5
3.3,46.8,4.61,174.8,324.7,11.9,11.6,0.26,14.0,PM2.5,341.4
26.2,73.2,14.34,7.6,5.0,10.0,2.7,0.32,40.9,O3,40.7
24.7,68.7,8.4,24.6,65.6,11.0,8.2,0.29,54.6,PM10,66.5
14.3,57.9,7.99,89.8,159.1,10.3,3.1,0.6,43.1,PM2.5,204.4
12.5,72.0,2.51,81.7,121.9,12.9,13.7,0.45,2.0,PM2.5,174.8
7.7,67.5,4.69,84.1,132.7,19.6,7.2,0.37,15.3,PM2.5,176.6
24.8,58.5,8.97,7.3,40.5,9.2,8.3,0.56,40.0,PM10,41.0
15.6,72.2,6.97,31.9,70.1,14.5,4.3,0.8,18.2,PM10,73.1
24.8,62.2,10.43,26.4,40.0,9.7,8.4,0.51,76.3,O3,81.0
30.3,96.1,9.51,14.5,25.1,24.0,5.3,0.37,66.8,O3,77.7
31.6,32.6,8.09,22.2,31.1,9.5,5.0,0.62,25.9,PM2.5,33.5
15.6,58.4,7.49,25.2,59.0,11.7,5.3,1.25,68.6,O3,71.4
11.0,74.6,2.47,20.3,47.6,37.4,19.8,0.58,47.2,PM10,51.3
33.7,77.1,15.41,7.9,20.8,10.1,3.2,0.47,36.3,O3,38.6
24.5,46.5,4.04,123.1,173.7,11.3,5.3,0.68,20.2,PM2.5,303.3
26.5,84.6,14.75,14.0,39.3,17.2,4.8,0.65,42.0,O3,41.1
38.0,30.7,11.96,36.3,62.1,8.0,8.5,0.51,24.2,PM10,62.5
16.7,60.7,4.51,65.4,102.6,13.7,4.8,1.1,63.5,PM2.5,117.2
24.9,41.5,6.66,15.0,16.1,31.1,6.7,0.6,31.3,NO2,40.3
25.9,58.7,8.61,38.2,81.9,11.9,2.5,0.4,62.9,PM10,86.5
19.4,54.4,4.26,101.4,165.3,12.5,21.8,0.96,35.1,PM2.5,237.2
30.3,54.7,10.13,22.1,33.7,11.6,7.4,0.4,39.1,O3,41.1
29.1,81.9,15.7,8.9,7.8,13.3,11.3,0.35,57.9,O3,63.0
30.0,90.1,14.66,5.2,20.0,7.3,3.9,0.25,54.5,O3,56.8
26.8,78.4,10.53,22.5,37.6,24.0,2.9,0.27,39.9,O3,44.5
27.9,37.7,10.98,42.2,72.8,6.4,2.5,0.37,44.4,PM10,72.7
24.5,69.0,5.74,23.8,30.0,17.7,12.4,0.6,64.2,O3,64.1
14.9,70.3,1.35,98.1,184.3,11.7,15.9,0.94,11.7,PM2.5,216.3
36.1,36.5,12.79,13.6,30.1,7.4,7.8,0.5,105.5,O3,109.3
28.8,33.2,8.43,67.0,97.3,17.4,6.4,0.58,53.6,PM2.5,117.0
8.7,62.3,2.34,137.2,220.1,25.8,17.8,0.96,25.6,PM2.5,310.9
39.3,28.7,6.39,73.1,135.1,5.1,4.5,0.9,71.8,PM2.5,147.7
31.4,19.4,7.64,81.2,139.1,20.8,6.0,0.54,46.7,PM2.5,174.8
41.0,18.5,10.1,13.7,22.5,17.3,4.5,0.29,40.9,O3,42.0
27.8,80.2,21.61,11.1,47.0,16.5,3.9,0.35,59.3,O3,61.2
26.1,44.2,6.49,48.9,115.1,14.8,8.2,0.51,46.4,PM10,113.9
10.0,70.8,1.72,454.3,600.0,50.8,6.9,0.42,44.2,PM10,500.0
15.0,59.0,5.09,103.2,183.7,18.8,3.4,0.51,34.0,PM2.5,240.9
6.8,51.9,3.09,160.0,306.9,11.4,15.6,0.29,6.2,PM2.5,333.2
27.2,48.7,13.26,29.0,61.4,7.9,6.4,0.39,40.2,PM10,58.3
30.0,83.2,12.37,40.7,94.1,6.2,4.8,0.29,70.4,PM10,96.4
12.9,64.0,8.45,30.7,71.1,11.2,4.1,0.29,22.7,PM10,69.5
25.9,40.4,4.42,57.2,98.1,20.0,4.5,0.43,73.9,PM10,98.3
25.0,48.7,9.22,26.4,59.0,8.4,4.9,0.68,29.7,PM10,56.3
21.0,21.8,9.77,24.8,61.9,17.8,3.3,0.3,38.1,PM10,63.3
23.6,60.6,3.25,22.0,50.6,17.4,6.1,0.54,78.9,O3,76.9
13.0,62.5,6.65,115.5,251.4,10.6,2.4,0.44,39.1,PM2.5,295.1
20.8,19.8,8.63,34.1,72.9,9.2,9.3,0.45,75.1,O3,71.7
40.0,34.5,11.37,11.0,41.4,12.9,7.0,0.31,91.0,O3,97.2
23.3,46.3,7.08,24.8,54.9,18.1,4.8,0.58,2.0,PM10,55.3
22.3,75.1,11.22,18.6,46.3,20.4,3.6,0.42,24.6,PM10,47.1
16.9,63.3,9.6,22.4,39.6,13.4,5.0,0.7,81.5,O3,84.9
29.4,87.2,16.39,10.7,15.4,19.6,2.6,0.31,33.3,O3,30.0
6.6,55.6,1.43,153.1,218.5,43.4,8.6,2.11,33.7,PM2.5,330.6
34.8,44.4,7.59,23.1,63.1,16.3,4.9,0.4,83.2,O3,83.9
28.1,42.3,4.45,45.3,72.7,20.2,6.5,1.12,84.7,O3,76.4
32.2,51.7,1.87,58.3,66.4,71.3,14.0,0.63,43.5,PM2.5,98.5
6.9,68.7,3.35,109.8,192.3,23.2,16.4,0.51,42.5,PM2.5,265.6
21.0,53.8,5.57,83.4,116.0,12.0,8.8,0.23,62.8,PM2.5,176.6
8.8,80.0,3.48,20.3,53.9,23.9,4.8,0.41,2.0,PM10,53.9
26.8,85.3,8.32,30.2,33.2,10.0,9.7,0.39,72.3,O3,79.3
25.9,33.2,12.17,61.0,87.9,9.8,4.0,0.49,70.9,PM10,91.3
15.7,69.2,2.22,169.3,291.3,30.3,11.6,0.72,36.7,PM2.5,333.1
41.4,62.7,7.5,32.3,67.4,9.4,5.2,0.44,85.3,O3,79.4
22.5,53.2,11.07,28.0,62.9,13.9,8.6,0.33,72.1,O3,70.7
35.0,57.6,11.01,6.6,33.8,6.7,4.1,0.33,42.2,O3,48.3
41.2,25.7,7.32,17.9,26.7,13.7,5.6,0.3,96.2,O3,100.8
31.9,85.4,11.66,3.0,16.4,12.3,5.1,0.59,104.2,O3,102.5
39.2,52.4,5.56,14.5,26.9,27.6,3.6,0.31,122.2,O3,129.1
16.7,79.7,4.88,115.9,198.0,21.7,7.6,0.51,33.2,PM2.5,286.9
24.0,70.9,11.02,8.5,20.0,10.4,4.8,0.45,73.8,O3,73.6
28.4,71.9,23.86,9.5,23.4,6.6,4.6,0.24,48.0,O3,41.9
27.6,64.7,5.44,59.4,103.0,26.2,11.8,0.26,19.2,PM10,101.7
26.8,71.0,11.47,12.2,50.8,10.3,2.1,0.61,46.2,O3,42.6
18.8,57.0,5.61,26.2,50.7,19.0,18.4,0.57,47.3,O3,42.5
18.4,55.8,3.26,175.8,341.3,20.7,8.4,0.84,31.1,PM2.5,340.2
40.2,37.5,6.04,22.0,30.0,14.6,4.7,0.29,39.8,O3,34.7
8.2,49.8,4.94,71.9,135.2,7.3,6.6,0.84,38.5,PM2.5,137.7
13.1,54.0,2.53,53.9,71.0,33.6,12.8,0.84,88.2,PM2.5,85.3
32.5,86.4,8.8,6.0,33.3,14.3,7.4,0.3,47.5,O3,46.6
25.3,58.1,5.46,67.5,91.5,7.2,10.2,0.7,52.5,PM2.5,124.1
15.5,59.6,5.84,19.2,36.0,20.3,10.8,1.18,34.0,CO,58.4
37.8,54.8,11.43,33.0,74.8,38.2,4.9,0.31,80.0,O3,78.9
29.0,54.9,7.33,45.7,85.9,53.0,5.4,0.48,50.4,PM10,92.3
5.8,64.8,6.99,41.7,58.9,17.1,13.8,0.3,29.9,PM2.5,71.8
23.0,84.2,11.99,7.6,23.5,8.2,12.8,0.29,70.5,O3,75.1
30.9,99.7,6.98,3.0,9.1,16.0,3.6,0.22,81.7,O3,84.7
25.8,86.7,17.54,3.8,22.6,11.5,4.8,0.25,92.1,O3,91.4
15.8,48.0,4.26,105.5,158.6,6.5,6.2,0.68,27.0,PM2.5,249.4
45.7,42.4,4.73,112.6,234.4,15.4,3.8,0.57,55.7,PM2.5,275.0
27.8,28.3,6.12,100.6,151.9,21.0,3.7,0.24,2.0,PM2.5,237.5
28.3,98.8,17.0,12.1,19.2,8.8,4.3,0.35,42.7,O3,42.4
11.0,42.3,2.33,79.6,113.5,49.9,6.4,1.03,12.7,PM2.5,157.8
21.8,38.1,9.44,17.5,40.4,11.4,3.5,0.45,46.2,O3,43.8
12.4,74.1,4.99,101.2,179.1,45.5,9.9,0.31,25.5,PM2.5,224.2
